AÑO,COD_DANE_DEPARTAMENTO,DEPARTAMENTO,COD_SECRETARIA,SECRETARIA,COD_DANE_MUNICIPIO,MUNICIPIO,CODIGO_DANE,NOMBRE_ESTABLECIMIENTO,COD_SECTOR,SECTOR,COD_CARACTER,CARACTER,COD_CALENDARIO,CALENDARIO,DIRECCION,BARRIO_VEREDA,TELEFONO,FAX,EMAIL,RECTOR,WEB,TOTAL_MATRICULA,CANTIDAD_SEDES
2020,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360002514,INSTITUCIÓN EDUCATIVA COLEGIO JHON DEWEY,1002,NO_OFICIAL,817,Académico,52,A,CL 30 50 89,,2815547,3726186,colegiojhondewey@hotmail.com,IRMA ESTRADA JIMENEZ,,132,1
2020,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360000244,COLEGIO PAULA MONTAL,1002,NO_OFICIAL,817,Académico,52,A,KR 44 43 36,ARAUCARIA,277 98 75     374 92 84,277 38 70,secretaria@colegiopaulamontal.edu.co,ANGELA MARIA FRESNEDA RODRIGUEZ,www.colegiopaulamontal.edu.co,509,1
2020,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360000180,COLEGIO ALEMAN,1002,NO_OFICIAL,817,Académico,52,A,KR 61 34 62,DITAIRES,I2818811,3726311,s.academica@dsmedellin.edu.co,ANKE KÄDING,www.colegioalemanmedellin.edu.co,1092,1
2020,5,ANTIOQUIA,3762,ITAGÜÍ,5360,ITAGÜÍ,305360000040,COLEGIO LA INMACULADA,1002,NO_OFICIAL,817,Académico,52,A,KR 52 48 71,CENTRO,3734405,2771058,inmaculada@une.net.co,HNA SONIA DURAND BERNARDO,www.colegioinmaculadaitagui.com,480,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,405266001631,COLEGIO MANUEL MEJIA VALLEJO,1002,NO_OFICIAL,817,Académico,52,A,CL 36 SUR 25 20,LOMA DEL CHOCHO,3360210,3360098,rectoria@colegiomanuelmejiavallejo.edu.co,GERMÁN DARÍO CARRILLO HERRERA,www.colegiomanuelmejiavallejo.com,270,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,405266800037,COLEGIO HONTANARES,1002,NO_OFICIAL,817,Académico,52,A,IND LOMA DEL ESCOBEROKM 10 VIA ENVIGADO,LAS PALMAS,3861777,,secacademica@hontanares.edu.co,ANA ISABEL PIEDRAHITA MEJIA,www.hontanares.edu.co,326,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305001021163,COLEGIO SAGRADO CORAZON MONTEMAYOR,1002,NO_OFICIAL,817,Académico,53,B,IND VEREDA PANTANILLO KM 7.5 VIA AEROPUERTO JMC,VEREDA PANTANILLO,5380500,5380500,sec.academica@montemayor.edu.co,JUAN DAVID VELASQUEZ MONSALVE,www.montemayor.edu.co,588,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305001019681,CORPORACION COLEGIO CUMBRES,1002,NO_OFICIAL,817,Académico,53,B,CL 36 S 27 B 4,BARRIO LA INMACULADA,3360785,3369233,secretariaacademica@cumbresmedellin.edu.co,JUAN CARLOS QUINTERO MARTINEZ,WWW.CUMBRES.EDU.CO,984,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305001015503,COLEGIO LEONARDO DA VINCI,1002,NO_OFICIAL,817,Académico,53,B,IND KR 40B  53 BSUR - 30,ALTO DE LAS FLORES,3314270,3323974,cldavinci@une.net.co,SILVANA GRAZOTTO,www.cdavinci.edu.co,173,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305001014701,COLEGIO INTEGRADO LAURELES,1002,NO_OFICIAL,817,Académico,52,A,CL 36 D SUR 23 55,LOMA DEL ESCOBERO,3360312,3361477,edinsa@une.net.co,ANA MARIA RUIZ PALACIO,NO TIENE,147,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305001003688,COLEGIO CRISTOBAL COLON THE COLUMBUS SCHOOL,1002,NO_OFICIAL,817,Académico,53,B,IND VEREDA ALTO DE LAS PALMAS KILOMETRO 16,PALMAS,4033000,3861133,mvanegas@columbus.edu.co,RUTH MONICA ALLEN,www.columbus.edu.co,1710,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,405266800053,COLEGIO THEODORO HERTZL,1002,NO_OFICIAL,817,Académico,52,A,IND KM 16 VIA LAS PALMAS,PALMAS,3220180,,s.academica@tehodoro.edu.co,NIDIA LONDOÑO ECHEVERRI,www.theodoro.edu.co,594,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305266000508,COLEGIO DE LA PRESENTACION - ENVIGADO,1002,NO_OFICIAL,817,Académico,52,A,CL 37 SUR 43 A 67,CENTRO,2761252,2768956,lapresentacionenvigado@gmail.com,HNA. ROSA AMPARO URREA HERNANDEZ,WWW.COLPRESENTACION.EDU.CO,586,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305266000541,COLEGIO LA SALLE ENVIGADO,1002,NO_OFICIAL,817,Académico,52,A,CL 24 SUR 42 B 01,ZUÑIGA,3318184,3321595 EXT 25,diana.aguirre@delasalle.edu.co,DIANA STELLA AGUIRRE GRAJALES,WWW.DELASALLE.ORG.CO,1420,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305266000583,COLEGIO BENEDICTINO DE SANTA MARIA,1002,NO_OFICIAL,817,Académico,52,A,CL 24 SUR 39 36,ZUÑIGA,3134066,3134066,benedictinos@colegiobenedictino.edu.co,LILIANA CHICA HINCAPIE,www.colegiobenedictino.edu.co,1001,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305266000591,COLEGIO TERESIANO,1002,NO_OFICIAL,817,Académico,52,A,IND CALLE 26 SUR NO. 43 A 30,ENVIGADO,3319087,3319108,teresiano@une.net.co,MARIA HELENA RIVILLAS MARTINEZ,www.colegioteresiano.edu.co,896,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305266002071,COLEGIO DE CAPACITACIÓN DE ENVIGADO,1002,NO_OFICIAL,817,Académico,52,A,KR 40 38 S 08,MESA,2767067,2767067,sergiocastano101@gmail.com,SERGIO ALONSO CASTAÑO MONSALVE,NO TIENE,188,1
2020,5,ANTIOQUIA,3761,ENVIGADO,5266,ENVIGADO,305266002128,COLEGIO ALCARAVANES,1002,NO_OFICIAL,817,Académico,52,A,KM 17 VEREDA LAS PALMAS,VEREDA LAS PALMAS,3860720,3861066,rectoria@colegioalcaravanes.edu.co,NELCY DEL SOCORRO CORREA OSPINA,www.colegioalcaravanes.edu.co,160,1
2020,5,ANTIOQUIA,3760,BELLO,5088,BELLO,305088020753,COLEGIO CAMPESTRE MONTAIGNE,1002,NO_OFICIAL,817,Académico,52,A,AV 26 52 200,NORTE AMERICA,3136805007,,secretariamontaigne@gmail.com,MIGUEL DARIO CORDOBA RESTREPO,,149,1
2020,5,ANTIOQUIA,3760,BELLO,5088,BELLO,305088000248,INSTITUCION EDUCATIVA COLEGIO UNIVERSIDAD VIRTUAL DE COLOMBIA,1002,NO_OFICIAL,817,Académico,52,A,CL 47 48 38,MANCHESTER,3113780953-  322 19 79,000,secretaria.academica@colegiouvic.edu.co,LINA MARIA RIVERA LONDOÑO,000,2888,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001025606,CIBERCOLEGIO UCN,1002,NO_OFICIAL,817,Académico,52,A,CL 52 47 42,CENTRO,6051535,6054220,cibercolegioucn@ucn.edu.co,PBRO. EDUIN ALBERTO SALAZAR GIRALDO.,,896,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001025258,COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO,1002,NO_OFICIAL,817,Académico,52,A,KR 46 40 B 50,LA CANDELARIA,5699090 EXT 317 382,,colegio.sec@uco.edu.co,PBRO ANGEL DAVID AGUDELO MESA,,118,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,105001025704,COLEGIO MIGUEL ANTONIO RAMON MARTINEZ,1001,OFICIAL,817,Académico,52,A,KR 45 55 19,LA CANDELARIA,2910273,,,GLORIA CONCEPCIÓN HERRERA SÁNCHEZ,,15,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001003599,COLEGIO SAN JOSE DE LA SALLE,1002,NO_OFICIAL,817,Académico,52,A,CL 9 A 10 101,EL POBLADO,3220022/4030125,,sanjose@delasalle.edu.co,MAG. ELIECER ALFREDO DE HOYOS MANJAREZ,sanjose.delasalle.edu.co,1277,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001003769,COLEGIO MARYMOUNT,1002,NO_OFICIAL,817,Académico,53,B,CL 7 25 64,EL TESORO,4310166,,cormary@marymount.edu.co,CATALINA GUZMÁN URREA,www.marymount.edu.co,932,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001003785,COLEGIO MILITAR JOSE MARIA CORDOBA,1002,NO_OFICIAL,817,Académico,52,A,CL 49 40 63,BOMBONA N. 1,2161022 - 100,2167666,rectoria@colmiljosemariacordoba.edu.co,SILVIA NORA LOPERA VELASQUEZ,www.colmiljosemariacordoba.edu.co,518,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001003955,COMUNIDAD COLEGIO JESUS MARIA,1002,NO_OFICIAL,817,Académico,52,A,CL 47 D 77 31,EL VELODROMO,4099800,,secretaria.bachillerato@jesusmariamed.edu.co,HNA MARÍA EUGENIA PALACIO LAVERDE.,www.jesusmariamed.edu.co,930,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001004293,COLEGIO DE LA UNIVERSIDAD PONTIFICIA BOLIVARIANA,1002,NO_OFICIAL,817,Académico,52,A,CQ 1 A 70 01,LAURELES,3544501/4488388,4159092,colegio@upb.edu.co omar.pena@upb.edu.co,OMAR DE JESÚS PEÑA MUÑOZ.,,3698,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001004544,COLEGIO TOMAS CARRASQUILLA,1002,NO_OFICIAL,817,Académico,52,A,KR 38 42 41,EL SALVADOR,2162583,0,colegiotc@hotmail.com,MARGARITA OSPINA DE RAMIREZ,,380,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001004901,COLEGIO SAN JUAN BOSCO,1002,NO_OFICIAL,817,Académico,52,A,CL 28 73 01,GRANADA,408 66 66  - 408 83 34,3435564,c.sanjuanbosco@salesianasmedellin.org,HNA GLORIA ELENA ECHEVERRI ZAPATA,www.csanjuanboscobelen.edu.co,471,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001005893,COLEGIO EL HOGAR DE SU NIÑO,1002,NO_OFICIAL,817,Académico,52,A,CL 45 99 25,SAN JAVIER,4965188,4965187,,ROSA ELVIRA RUIZ NOVOA,,232,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001012857,COLEGIO VID OBRA DE LA CONGREGACION MARIANA,1002,NO_OFICIAL,817,Académico,52,A,CL 81 71 06,C?RDOBA,3223550,4424239,colegio@colegiovid.edu.co,DORA PATRICIA ZAPATA CATAÑO,www.colegiovid.edu.co,959,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001016101,COLEGIO EUSKADI,1002,NO_OFICIAL,817,Académico,52,A,CARRERA 10 N° 16A SUR 3,POBLADO,3171002,,luz-patriciacongote@hotmail.com,ADRIANA MARIA CONGOTE MARTINEZ.,NINGUNA,129,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001021881,COLEGIO MILITAR GENERAL PEDRO NEL OSPINA,1002,NO_OFICIAL,817,Académico,52,A,CL 48 45 35,LA CANDELARIA,2392909,2168335,colgeneral@epm.net.co,PEDRO ALFONSO LOPEZ TORRES,,366,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001026343,COLEGIO LUIS AMIGO Y FERRER,1002,NO_OFICIAL,817,Académico,52,A,CL 65 C 94 C 80,ROBLEDO LA HUERTA,4485168,,merito102@hotmail.com,CARLOS MAURICIO AGUDELO GALLEGO,,671,1
2020,5,ANTIOQUIA,3759,MEDELLÍN,5001,MEDELLÍN,305001026041,COLEGIO PILARES DEL CASTILLO,1002,NO_OFICIAL,817,Académico,52,A,CL 11 A SUR 43 A 49,LOMA DE LOS BALSOS,3170850  3170669,,colegioheraldosdelevangelio@gmail.com,FRANCISCO RENÁN DIEZ MAYA,,24,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305079000600,COLEGIO COOPERATIVO SIMON BOLIVAR,1002,NO_OFICIAL,817,Académico,52,A,KR 11 15 41,,4063026,4067557,comunicacionesccsb@gmail.com,AGUDELO SIERRA HALLYS CRISTINA,www.colegiocooperativo.com,363,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305264000225,COLEGIO SANTA INES,1002,NO_OFICIAL,817,Académico,52,A,CL 10 13 168,,8670599,,,ESCOBAR BEDOYA JAIRO,,330,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405212001031,COLEGIO SAN RAFAEL,1002,NO_OFICIAL,817,Académico,52,A,AUTOPISTA NORTE KM 16 VEREDA EL NORAL,FINCA LA ALEGRÍA AUTOPISTA NORTE - VDA EL NORAL,4011522,,colegiosanrafael28@gmail.com,ASTRID MARÍA ZAPATA GÓMEZ (HNA),,359,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305129000002,COLEGIO TERCER MILENIO,1002,NO_OFICIAL,817,Académico,52,A,CL 122 S 54 120,B. LA AGUACATALA,2782646,2781222,colegiotercermilenio@gmail.com,JORGE ALBERTO CANO AGUDELO,www.milenista.edu.co,882,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405376000648,COLEGIO COMFAMA,1002,NO_OFICIAL,817,Académico,52,A,CL 19 13 B 105,,5533434 - 2156594,5533434 EXT 2114,MPelaez@comfama.com.co,PALACIO SALAZAR ANDREY MAURICIO,www.comfama.com.co,301,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405380000288,COLEGIO DIVINO SALVADOR,1002,NO_OFICIAL,817,Académico,52,A,IND KR 54 75 AA S 31,BRR. CHORRITOS,4036140,3095827,sdsestrella@une.net.co,SANCHEZ TAMAYO WILLIAM DE JESUS,,561,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405380000377,COLEGIO COLOMBO FRANCES,1002,NO_OFICIAL,817,Académico,52,A,CRA 60  87 S 350 FINCA EL EMBRUJO,VDA LA SALADITA,2793311 -2792819,,secretaria@colombofrances.edu.co,PACHECO ARIZA DANIEL OCTAVIO,www.colombofrances.edu.co,262,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405440000789,COLEGIO SEMINARIO CORAZONISTA,1002,NO_OFICIAL,817,Académico,52,A,VDA. BELEN,VDA. BELEN,5484362 EXT 12,,rectoria@csc.edu.co,MARTINEZ PABON EDSON JAVIER,www.csc.edu.co,452,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405440001009,COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO,1002,NO_OFICIAL,817,Académico,52,A,CL 30 36 11,CL 30 36 11,5699090 ext 672,,serdep.sec@uco.edu.co,AGUDELO MESA ANGEL DAVID,,169,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405607000476,COLEGIO GIMNASIO VERMONT,1002,NO_OFICIAL,817,Académico,53,B,KM. 16 VIA A LAS PALMAS,VDA CARRIZALES,3860440,3860744,rectoria@vermontmedellin.edu.co,PEÑA AMAYA TELMO,,635,1
2020,52,NARIÑO,3798,NARIÑO,52405,LEIVA,252352000140,INSTITUCION EDUCATIVA COLEGIO JOSE ANTONIO GALAN,1001,OFICIAL,817,Académico,52,A,IND ILES,B/EDEN,7752663 - 3217076822,,julcevip@yahoo.com,JULIO CESAR VILLOTA PORTILLA,,890,11
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,405697000551,COLEGIO CAMPESTRE AIRE LIBRE,1002,NO_OFICIAL,817,Académico,52,A,VDA LA TENERIA,VDA. LA TENERIA,5672052,,colegiocampestre@airelibre.edu.co,MARIA DORA BOTERO ARISTIZABAL,www.airelibre.edu.co,190,1
2020,52,NARIÑO,3798,NARIÑO,52405,LEIVA,252838000079,INSTITUCION EDUCATIVA COLEGIO MUNICIPAL DE OLAYA,1001,OFICIAL,817,Académico,52,A,CORREGIMIENTO OLAYA,CORREGIMIENTO OLAYA,7280550,NO TIENE,,AURA ALICIA RUANO,NO TIENE,257,8
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305001000115,COLEGIO SAN JOSE DE LAS VEGAS,1002,NO_OFICIAL,817,Académico,52,A,VDA. CARRIZALES - ALTO DE SAN LUIS KM. 11,ALTO DE SAN LUIS KM. 11,4446008 ext.133-114,3347900 ext 116,academia@sanjosevegas.edu.co,HERRERA RESTREPO JUVENAL,www.sanjosevegas.educ.co,821,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305148000838,COLEGIO MONSEÑOR RAMON ARCILA RAMIREZ,1002,NO_OFICIAL,817,Académico,52,A,CL 27 30 75,DIVINO NIÑO,5432506,5432506,secretariacolegiomrar@gmail.com,ROJAS ALVAREZ HENRY ALBERTO,,142,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305148000951,COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO,1002,NO_OFICIAL,817,Académico,52,A,KR 30 30 20,CASA CURAL,5699090 ext 672,,serdep.sec@uco.edu.co,AGUDELO MESA ANGEL DAVID,,31,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305148000994,COLEGIO ANGLO ESPAÑOL,1002,NO_OFICIAL,817,Académico,52,A,VDA AGUAS CLARA,VDA AGUAS CLARA,5623540 - 5610647,5623540,angloesp@gmail.com,OROZCO PALACIO RUBEN DARIO,,261,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305154001463,COLEGIO LA INMACULADA,1002,NO_OFICIAL,817,Académico,52,A,CL 30 21 50,LA YE,8390008,,colegioinmaculada2007@yahoo.es,HERNANDEZ VELASQUEZ BELISARIO DAVID,,463,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305154001722,COLEGIO LOS SAUCES,1002,NO_OFICIAL,817,Académico,52,A,KR 20 1 187,SECTOR EL LAGO,8391283,8391283,colegiolossauces@gmail.com,GUERRERO RAMIREZ MARIA RUBIELA,,341,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305154002036,COLEGIO MILITAR CENTRO EDUCATIVO EL TESORO DEL SABER,1002,NO_OFICIAL,817,Académico,52,A,KR 23 B CL 11 A,BRR MIRADOR DE VALVERDE,8392925,,corpoesparro@yahoo.com,FABIAN ALBERTO ESCOBAR JARABA,colegiomilitareltesoro.jimdo.com,1059,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305172001403,COLEGIO DIOCESANO LAURA MONTOYA,1002,NO_OFICIAL,817,Académico,52,A,KR 105 10 2,MONTECARLO,8253160,,coldiolamo@gmail.com,CHAVERRA PALACIOS SEMENEWI,,479,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305197001629,COLEGIO MONSEÑOR ALFONSO URIBE JARAMILLO,1002,NO_OFICIAL,817,Académico,52,A,CL 21 19 49,CASA CURAL,5699090 ext 672,,serdep.sec@uco.edu.co,AGUDELO MESA ANGEL DAVID,,6,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305212000031,COLEGIO LA ASUNCION,1002,NO_OFICIAL,817,Académico,52,A,KR 49 48 19,BR SIMÓN BOLIVAR,2748008,2742244,instasuncion@hotmail.com,MARGARITA MARIA SIERRA JARAMILLO,,616,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305212000057,COLEGIO COOPERATIVO JUAN DEL CORRAL,1002,NO_OFICIAL,817,Académico,52,A,KR 40 48 114,,2742422,27457 05,coojuandelcorral@gmail.com,JHON JAIRO OSORIO ECHEVERRI,,426,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305237000256,COLEGIO REINALDO ARROYAVE LOPERA,1002,NO_OFICIAL,817,Académico,52,A,CL 29 27 29,CL 29 27 29,8665061,,colegioceral@tareanet.edu.co,ALVAREZ RESTREPO ALBA LUZ,,207,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305250000656,COLEGIO INTERAMERICANO,1002,NO_OFICIAL,817,Académico,52,A,CL 53 42 25,LA FLORESTA,8370033,8370033,colegio.2020.interamericano@gmail.com,MIRANDA NUÑEZ LUZ NELLY,,177,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305266001709,COLEGIO RUDOLF STEINER,1002,NO_OFICIAL,817,Académico,52,A,IND KR 62 83A S 277,BRR CHILE,2795363,2791134,colegiorsteinerlaestrella@gmail.com,SILVIA AMPARO OROZCO ESCOBAR,www.colegiorudolfsteiner.edu.co,178,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305266002047,COLEGIO GIMNASIO CANTABRIA,1002,NO_OFICIAL,817,Académico,52,A,CL 95 SUR 57 251,BARRIO PUEBLO VIEJO,3093319,3093318,gimnasiocantabria@une.net.co,ADRIANA MORENO MEJIA,www.gimnasiocantabria.edu.co,432,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305308000601,COLEGIO JUAN BERNARDONE,1002,NO_OFICIAL,817,Académico,52,A,KR 18 7 145,CL. CORDOBA,2896269,2896269,c.bernardone@une.net.co,CAÑAVERAL LOPEZ ALBA NELLY,,431,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305308000970,COLEGIO CENFORMA,1002,NO_OFICIAL,817,Académico,52,A,KR 15 7 51 <EOF>,,2890089,,,BLANCA NUBIA PATIÑO SALAZAR,,59,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305318000714,COLEGIO WALDORF EL MAESTRO,1002,NO_OFICIAL,817,Académico,52,A,VDA LA CLARITA,VDA. LA CLARITA,5513693,5515915,waldorfcampestreelmaestro@gmail.com,GONZALEZ HERNANDEZ LINA MARIA,,308,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305318000773,COLEGIO CRISTIANO CEFEG,1002,NO_OFICIAL,817,Académico,52,A,KR 52 59 624,KR. 52 59 624,3227007,,colegiocristianocefeg@gmail.com,VALLEJO RENDON ADRIANA MARIA,,170,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305376000198,COLEGIO SALESIANO SANTO DOMINGO SAVIO,1002,NO_OFICIAL,817,Académico,52,A,CRA. 20 5-25,VDA TAMBO,5531045 -5531046,,secretaria@coldomingosavio.edu.co,ROMERO VERA ADOLFO ENRIQUE,coldomingosavio.edu.co,495,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305376000201,COLEGIO MARIA AUXILIADORA,1002,NO_OFICIAL,817,Académico,52,A,CRA.  20  5-18,VDA. EL TAMBO,5531042,5538413,secretaria@maux.edu.co,SOR YOMAIRA GARCIA MONTAÑO,,316,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305380000011,COLEGIO LA PRESENTACION,1002,NO_OFICIAL,817,Académico,52,A,KR 62 77 S 51,B. FERRERIA,2790322 - 2790789,3092721,recestrella@une.net.co,LLANOS BOLAÑOS ZABRINA (HNA),www.presentacionestrella.edu.co,409,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305380000046,COLEGIO LIZARDI MONTOYA,1002,NO_OFICIAL,817,Académico,52,A,CL 79 S 52 31,BRR SAN AGUSTIN,3093686,3093686,cclizardymontoya@une.net.co,GOMEZ GIRALDO MARGARITA MARIA,,223,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305380000542,COLEGIO SANTA TERESITA DEL NIÑO JESUS,1002,NO_OFICIAL,817,Académico,52,A,CL 74 S 57 407,B. LA FERRERIA,2798484 - 2790219,,ceste@une.net.co,ESTRADA PIMIENTA MARIA DOLLY (HNA.),www.colegioceste.com,1050,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305380019472,COLEGIO CANADIENSE,1002,NO_OFICIAL,817,Académico,53,B,KR 51 97S - 137,VDA LA INMACULADA,2798848,2798852,informacion@colegiocanadiense.edu.co,GERARDO POSADA CADAVID,www.colegiocanadiense.edu.co,1141,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305380019545,COLEGIO ANTONINO,1002,NO_OFICIAL,817,Académico,52,A,CL 81 SUR 65 215,CL 81 SUR 65 215 INT 160,2791754,,administrativa@colegioantonino.edu.co,MARTHA NANCY ZULUAGA MONTOYA,,288,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305380800000,COLEGIO CARLOS CASTRO SAAVEDRA,1002,NO_OFICIAL,817,Académico,52,A,CL 76 S 63 A 357,,3221534,3221534,castrosaavedra@cecas.edu.co,CASTAÑEDA RIVILLAS LUIS FERNANDO,www.cecas.edu.co,265,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305400000404,COLEGIO NUESTRA SEÑORA DE LAS MERCEDES,1002,NO_OFICIAL,817,Académico,52,A,KR 9 9 31,KR 9 9 31,5560927,5563038,colegionuestra@gmail.com,MARIA EUGENIA LOPEZ PATIÑO,,374,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305440000954,COLEGIO UNIVERSIDAD PONTIFICIA BOLIVARIANA,1002,NO_OFICIAL,817,Académico,52,A,CL 31 25 02,EL CONVENTO,5485288 - 5690494,,nicolas.atehortua@upb.edu.co,ATEHORTUA ATEHORTUA JOSE NICOLAS,www.upb.edu.co/colegio,352,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305495001372,COLEGIO INTERAMERICANO DE NECHI COINNE,1002,NO_OFICIAL,817,Académico,52,A,KR 34 24 23,BR. MALAGANO ESQUINA,,,coine1992@hotmail.com,PINTO MESA JONAS,,22,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305001014124,COLEGIO SOLEIRA,1002,NO_OFICIAL,817,Académico,52,A,CL 95S 60-124,VDA. PUEBLO VIEJO,3093374,2791080,soleira1@une.net.co,REINALDO CADAVID RESTREPO,www.soleira.edu.co,369,1
2020,5,ANTIOQUIA,3758,ANTIOQUIA,5120,CÁCERES,305686001228,CIBERCOLEGIO UCN,1002,NO_OFICIAL,817,Académico,52,A,KR 21 34 B 07,SAGRADO CORAZON DE JESUS,6051535,8609822 EXT. 22,rectoria@ucn.edu.co,SALAZAR GIRALDO EDUIN ALBERTO,cibercolegioucn.edu.co,709,1
