Identificador,Producto,Cantidad,Precio Unitario,Total Pagado,Forma de pago,Lugar Compra,Fecha Compra
TXN_5858713,Galleta,2,1.0,2.0,Tarjeta Crédito,Restaurante,2023-03-05
TXN_7064604,Café,,2.0,6.0,Nequi/Daviplata,,2023-03-26
TXN_3312690,Galleta,3,1.0,3.0,Tarjeta Crédito,Restaurante,2023-03-01
TXN_1547555,Granizado,3,4.0,,,Para llevar,
TXN_8687088,Galleta,2,1.0,2.0,Tarjeta Crédito,Restaurante,2023-05-11
TXN_3440487,DESCONOCIDO,5,2.0,10.0,Efectivo,DESCONOCIDO,2023-10-22
TXN_9618881,Café,5,2.0,10.0,,,2023-02-15
TXN_5139074,Torta,1,3.0,3.0,Nequi/Daviplata,Para llevar,2023-11-16
TXN_2799785,Jugo,1,3.0,3.0,Efectivo,,2023-01-25
TXN_4466681,,ERROR,2.0,4.0,Efectivo,Para llevar,2023-01-12
TXN_9292025,,2,5.0,10.0,Nequi/Daviplata,Restaurante,2023-03-25
TXN_8155535,Torta,1,3.0,3.0,,Para llevar,2023-03-13
TXN_5301926,Torta,1,3.0,3.0,Nequi/Daviplata,Para llevar,2023-11-13
TXN_3307518,Jugo,5,3.0,,Efectivo,Para llevar,DESCONOCIDO
TXN_2379467,Café,5,2.0,10.0,,,2023-04-01
TXN_1837617,Jugo,3,3.0,9.0,,,2023-01-16
TXN_3454881,Ensalada,1,5.0,5.0,Efectivo,Restaurante,2023-11-29
TXN_4472969,Jugo,1,3.0,3.0,Tarjeta Crédito,,2023-09-15
TXN_1905459,Granizado,3,4.0,12.0,Nequi/Daviplata,,2023-08-18
TXN_8799945,Café,2,,4.0,Efectivo,,2023-11-24
TXN_4361614,Granizado,2,4.0,8.0,,Para llevar,2023-04-28
TXN_1665056,Ensalada,5,5.0,25.0,Efectivo,,2023-01-05
TXN_2904046,Granizado,1,4.0,4.0,Tarjeta Crédito,Restaurante,2023-12-11
TXN_9743274,Te,5,1.5,7.5,,ERROR,2023-01-25
TXN_5518232,Ensalada,3,5.0,15.0,,Para llevar,2023-05-01
TXN_3770267,Torta,2,3.0,6.0,,DESCONOCIDO,2023-10-21
TXN_7177709,Jugo,5,,15.0,,Para llevar,2023-03-08
TXN_6246494,Café,3,ERROR,6.0,,Restaurante,2023-03-31
TXN_6540200,Te,2,1.5,3.0,Nequi/Daviplata,Restaurante,2023-10-23
TXN_7486118,Sandwich,4,4.0,16.0,,Para llevar,2023-05-22
TXN_5424614,Torta,1,3.0,3.0,,Restaurante,2023-11-12
TXN_6271598,Jugo,5,3.0,15.0,Efectivo,,2023-08-18
TXN_7562313,Torta,2,3.0,6.0,,ERROR,2023-12-15
TXN_9188774,Te,1,1.5,1.5,Nequi/Daviplata,Para llevar,2023-04-14
TXN_9685716,Galleta,2,1.0,2.0,Nequi/Daviplata,,2023-02-26
TXN_7493800,Torta,5,3.0,15.0,Tarjeta Crédito,Para llevar,2023-08-16
TXN_6833564,Granizado,5,4.0,20.0,,,2023-04-21
TXN_9411395,Café,5,2.0,10.0,,,2023-05-12
TXN_8413251,Sandwich,3,4.0,12.0,Efectivo,Para llevar,2023-08-18
TXN_6990331,Jugo,1,3.0,3.0,Nequi/Daviplata,,2023-07-30
TXN_6007721,DESCONOCIDO,4,4.0,16.0,Efectivo,Restaurante,2023-08-21
TXN_2107161,Galleta,4,1.0,4.0,Tarjeta Crédito,,DESCONOCIDO
TXN_2715086,Jugo,2,3.0,6.0,Efectivo,,2023-11-03
TXN_1444932,Granizado,1,4.0,4.0,Efectivo,Restaurante,2023-05-24
TXN_2747156,Galleta,1,1.0,1.0,,Restaurante,2023-01-29
TXN_6901094,Ensalada,1,5.0,5.0,Efectivo,Restaurante,ERROR
TXN_5065748,Torta,5,3.0,15.0,Tarjeta Crédito,Restaurante,2023-07-19
TXN_8014645,Torta,2,3.0,6.0,Efectivo,Para llevar,2023-07-06
TXN_2910247,Granizado,4,4.0,16.0,Nequi/Daviplata,,2023-12-02
TXN_2111973,Te,4,1.5,6.0,Nequi/Daviplata,Restaurante,DESCONOCIDO
TXN_3251591,Sandwich,DESCONOCIDO,4.0,12.0,DESCONOCIDO,Para llevar,2023-01-26
TXN_4549977,Galleta,1,1.0,1.0,Efectivo,,2023-08-21
TXN_1736294,Café,3,2.0,6.0,Nequi/Daviplata,,2023-09-06
TXN_1698600,Ensalada,4,5.0,20.0,Efectivo,Para llevar,2023-07-31
TXN_3463568,Ensalada,2,5.0,10.0,Nequi/Daviplata,Restaurante,2023-04-12
TXN_6773319,Te,4,1.5,,,Para llevar,2023-05-03
TXN_5504920,Torta,5,ERROR,15.0,Efectivo,Para llevar,2023-09-30
TXN_8392086,Granizado,4,4.0,16.0,,,2023-07-12
TXN_9968926,Jugo,2,3.0,6.0,Nequi/Daviplata,Para llevar,2023-03-15
TXN_4719069,Jugo,2,3.0,6.0,Nequi/Daviplata,,2023-01-04
TXN_3809941,Galleta,4,1.0,4.0,Tarjeta Crédito,,2023-11-01
TXN_1935119,Café,4,2.0,8.0,Tarjeta Crédito,Para llevar,2023-07-15
TXN_8246369,Jugo,1,3.0,DESCONOCIDO,Tarjeta Crédito,,2023-10-16
TXN_2009782,Ensalada,5,5.0,25.0,Tarjeta Crédito,ERROR,2023-05-11
TXN_4635230,Sandwich,3,4.0,12.0,,Restaurante,2023-06-10
TXN_9583176,Galleta,5,1.0,5.0,,Restaurante,2023-05-03
TXN_6784478,Galleta,2,1.0,2.0,Tarjeta Crédito,Para llevar,2023-12-21
TXN_9349471,Café,3,2.0,6.0,Nequi/Daviplata,,DESCONOCIDO
TXN_3866162,Torta,5,3.0,15.0,Efectivo,Para llevar,2023-06-08
TXN_7612056,Galleta,5,1.0,5.0,Tarjeta Crédito,,2023-03-08
TXN_5349355,,2,5.0,10.0,Nequi/Daviplata,Restaurante,2023-05-10
TXN_9259900,Ensalada,4,5.0,20.0,Nequi/Daviplata,,2023-08-07
TXN_4650834,Ensalada,3,5.0,15.0,Nequi/Daviplata,Para llevar,2023-07-14
TXN_6576987,Ensalada,3,ERROR,15.0,Tarjeta Crédito,Para llevar,2023-03-12
TXN_1192970,Café,2,2.0,4.0,Nequi/Daviplata,Para llevar,2023-06-17
TXN_7645464,Te,5,1.5,7.5,Efectivo,Para llevar,2023-08-17
TXN_4205860,Ensalada,5,5.0,25.0,,,2023-09-10
TXN_9495855,Jugo,2,3.0,6.0,Efectivo,Restaurante,2023-04-18
TXN_5712248,Sandwich,5,4.0,20.0,,Para llevar,2023-03-02
TXN_4582966,Jugo,2,3.0,6.0,,,2023-10-28
TXN_4203885,Te,3,1.5,4.5,Efectivo,,2023-05-11
TXN_1887083,Jugo,1,3.0,3.0,Nequi/Daviplata,,2023-05-05
TXN_5602640,Granizado,5,4.0,20.0,,Para llevar,2023-04-01
TXN_8285410,Café,4,2.0,8.0,Tarjeta Crédito,,2023-09-10
TXN_5654663,Jugo,ERROR,3.0,3.0,ERROR,Para llevar,2023-07-31
TXN_6687699,Ensalada,4,5.0,20.0,Efectivo,Restaurante,2023-09-11
TXN_4331281,Torta,ERROR,3.0,9.0,Nequi/Daviplata,Para llevar,2023-02-03
TXN_2390146,Café,3,2.0,6.0,,,2023-06-24
TXN_9478033,Torta,2,3.0,6.0,,Restaurante,2023-04-08
TXN_8546777,Torta,4,3.0,12.0,,Restaurante,2023-03-16
TXN_6433362,Galleta,2,1.0,2.0,Efectivo,Restaurante,2023-12-07
TXN_4991594,Granizado,2,4.0,8.0,Tarjeta Crédito,Restaurante,2023-12-08
TXN_9016451,Galleta,3,1.0,3.0,,,2023-10-16
TXN_3516296,Sandwich,3,4.0,12.0,,Restaurante,2023-05-29
TXN_9464961,Sandwich,4,4.0,,Efectivo,Restaurante,2023-11-23
TXN_7445257,Café,1,2.0,2.0,,,2023-04-02
TXN_4463677,Ensalada,5,5.0,25.0,Nequi/Daviplata,Restaurante,2023-02-27
TXN_4886990,Ensalada,3,5.0,15.0,,Para llevar,2023-12-17
TXN_4962147,Torta,2,3.0,6.0,,,2023-02-07
TXN_5575420,Granizado,3,4.0,12.0,ERROR,Restaurante,2023-06-26
TXN_1687822,Ensalada,4,5.0,20.0,Tarjeta Crédito,Para llevar,ERROR
TXN_3628566,Café,5,2.0,10.0,,,2023-08-17
TXN_5297746,Café,3,2.0,6.0,Tarjeta Crédito,Restaurante,2023-07-11
TXN_5230719,Torta,5,3.0,15.0,Tarjeta Crédito,,2023-03-23
TXN_9244886,Café,1,2.0,2.0,,Para llevar,2023-02-09
TXN_8145813,Jugo,4,3.0,12.0,Nequi/Daviplata,Restaurante,2023-02-10
TXN_4179797,Te,2,1.5,3.0,,,2023-11-06
TXN_7485379,Jugo,1,3.0,3.0,Tarjeta Crédito,,2023-03-27
TXN_3171150,ERROR,1,3.0,3.0,Nequi/Daviplata,,2023-02-06
TXN_7988991,Te,4,1.5,6.0,Nequi/Daviplata,Restaurante,DESCONOCIDO
TXN_3801485,Café,5,2.0,10.0,Tarjeta Crédito,Restaurante,2023-11-10
TXN_2312908,Café,3,2.0,6.0,Efectivo,Restaurante,2023-02-07
TXN_6826342,,2,3.0,6.0,Tarjeta Crédito,,2023-03-30
TXN_3620213,Café,2,2.0,4.0,Tarjeta Crédito,Restaurante,2023-09-09
TXN_4030181,Granizado,5,4.0,20.0,Tarjeta Crédito,ERROR,2023-09-20
TXN_1664563,Granizado,3,4.0,12.0,Efectivo,,2023-04-28
TXN_2002730,Granizado,2,4.0,8.0,DESCONOCIDO,Para llevar,2023-09-27
TXN_9662827,Te,1,1.5,1.5,ERROR,DESCONOCIDO,2023-09-30
TXN_9579691,Galleta,5,1.0,5.0,Tarjeta Crédito,Restaurante,2023-01-16
TXN_4131020,Sandwich,2,4.0,8.0,Tarjeta Crédito,,2023-06-15
TXN_3462602,Torta,3,3.0,9.0,Tarjeta Crédito,Restaurante,2023-08-27
TXN_1149624,Torta,3,3.0,ERROR,,,2023-09-14
TXN_2628157,Café,DESCONOCIDO,2.0,8.0,Nequi/Daviplata,,2023-10-26
TXN_9152120,Sandwich,4,4.0,16.0,Efectivo,Para llevar,2023-03-28
TXN_9018195,Torta,5,3.0,15.0,Efectivo,,2023-10-07
TXN_7799711,Granizado,5,DESCONOCIDO,20.0,Nequi/Daviplata,Para llevar,2023-12-03
TXN_6697374,Granizado,2,4.0,8.0,,,2023-07-31
TXN_9014681,DESCONOCIDO,,4.0,12.0,DESCONOCIDO,Restaurante,2023-01-03
TXN_4366417,Sandwich,3,4.0,12.0,,Para llevar,2023-10-10
TXN_3930313,Galleta,3,1.0,3.0,Tarjeta Crédito,Para llevar,ERROR
TXN_7511351,Te,4,1.5,6.0,Efectivo,Para llevar,2023-10-07
TXN_5205595,Jugo,1,3.0,3.0,ERROR,Restaurante,2023-03-01
TXN_8276063,Café,1,2.0,2.0,Tarjeta Crédito,,2023-01-06
TXN_1020478,Café,1,2.0,2.0,Nequi/Daviplata,Para llevar,2023-03-09
TXN_5176767,Granizado,4,4.0,16.0,,Para llevar,2023-05-03
TXN_6043396,Sandwich,3,4.0,12.0,,Restaurante,2023-10-07
TXN_4975029,Granizado,4,4.0,16.0,Efectivo,Restaurante,2023-04-23
TXN_9493077,Torta,4,3.0,12.0,Tarjeta Crédito,,2023-01-10
TXN_3493771,Torta,2,3.0,6.0,,,2023-02-13
TXN_8640673,Jugo,2,3.0,6.0,Efectivo,Restaurante,2023-09-11
TXN_4793771,Torta,4,3.0,12.0,Efectivo,,2023-12-26
TXN_8107005,Jugo,3,3.0,9.0,,,2023-09-15
TXN_7857126,Galleta,4,1.0,4.0,Efectivo,Para llevar,2023-08-21
TXN_2940613,Jugo,4,3.0,12.0,Efectivo,,2023-06-28
TXN_2407379,Granizado,4,4.0,16.0,Nequi/Daviplata,,2023-03-13
TXN_3376952,Te,2,,3.0,ERROR,Para llevar,2023-10-23
TXN_4083004,Sandwich,5,4.0,20.0,,Para llevar,2023-03-06
TXN_3635628,Sandwich,3,4.0,12.0,Nequi/Daviplata,Restaurante,2023-10-28
TXN_3554772,Te,3,1.5,4.5,Tarjeta Crédito,,2023-10-06
TXN_9454387,Ensalada,2,5.0,10.0,Efectivo,Para llevar,2023-01-02
TXN_9660362,Torta,2,3.0,6.0,Tarjeta Crédito,Para llevar,2023-08-16
TXN_9281939,ERROR,3,1.5,4.5,Efectivo,Restaurante,2023-05-22
TXN_2347248,Ensalada,1,5.0,5.0,Tarjeta Crédito,ERROR,2023-11-11
TXN_3732426,Sandwich,2,4.0,8.0,Nequi/Daviplata,ERROR,2023-03-07
TXN_8675558,Te,5,1.5,7.5,,Restaurante,2023-05-23
TXN_1963345,Granizado,4,4.0,16.0,,Restaurante,2023-10-12
TXN_6332405,Jugo,3,3.0,9.0,Nequi/Daviplata,Para llevar,2023-12-03
TXN_8946323,Te,2,ERROR,3.0,Efectivo,,2023-08-23
TXN_1529961,Granizado,4,4.0,16.0,Tarjeta Crédito,DESCONOCIDO,2023-09-29
TXN_8860052,Torta,5,3.0,15.0,Tarjeta Crédito,Para llevar,2023-07-18
TXN_6732833,Ensalada,1,5.0,5.0,Nequi/Daviplata,Restaurante,2023-07-21
TXN_1983705,,3,3.0,9.0,Efectivo,Para llevar,ERROR
TXN_6232398,Jugo,2,3.0,6.0,Efectivo,Restaurante,2023-07-05
TXN_2391245,ERROR,4,2.0,8.0,Nequi/Daviplata,Restaurante,2023-04-13
TXN_7670296,Jugo,2,3.0,6.0,Efectivo,Para llevar,2023-01-25
TXN_6128086,Te,4,,6.0,Nequi/Daviplata,Para llevar,2023-12-26
TXN_1141405,Galleta,1,1.0,1.0,,,ERROR
TXN_4898346,Granizado,2,4.0,8.0,Efectivo,,2023-05-07
TXN_2807324,Sandwich,2,4.0,8.0,Efectivo,,2023-11-13
TXN_4428486,Granizado,1,4.0,4.0,DESCONOCIDO,,2023-07-28
TXN_4430772,Café,5,2.0,10.0,Tarjeta Crédito,,2023-01-11
TXN_7251108,ERROR,DESCONOCIDO,3.0,9.0,Tarjeta Crédito,Restaurante,2023-10-04
TXN_3987718,Te,4,1.5,6.0,,,2023-12-24
TXN_6658070,Jugo,2,3.0,6.0,Efectivo,Para llevar,2023-11-03
TXN_6007437,Jugo,1,3.0,3.0,Tarjeta Crédito,,2023-11-22
TXN_6030518,Sandwich,3,4.0,12.0,ERROR,Restaurante,2023-12-20
TXN_4228838,Café,5,2.0,10.0,Tarjeta Crédito,Para llevar,2023-09-22
TXN_3303518,Jugo,4,3.0,12.0,,Restaurante,2023-06-30
TXN_9719921,Ensalada,5,5.0,25.0,Tarjeta Crédito,,2023-07-28
TXN_1272118,Galleta,4,1.0,4.0,Tarjeta Crédito,Para llevar,2023-04-21
TXN_4060215,Ensalada,3,5.0,15.0,Tarjeta Crédito,Restaurante,2023-01-12
TXN_2569119,Jugo,1,3.0,3.0,Tarjeta Crédito,Para llevar,2023-08-04
TXN_2894945,Café,2,2.0,4.0,,,2023-02-28
TXN_7992512,Sandwich,5,4.0,20.0,Tarjeta Crédito,Restaurante,2023-07-17
TXN_2771512,ERROR,4,3.0,12.0,Nequi/Daviplata,Para llevar,2023-12-23
TXN_6109953,ERROR,3,3.0,9.0,Nequi/Daviplata,Para llevar,2023-04-22
TXN_5728193,Sandwich,1,4.0,4.0,Tarjeta Crédito,Restaurante,DESCONOCIDO
TXN_2417271,Te,4,1.5,6.0,Tarjeta Crédito,Para llevar,2023-02-01
TXN_8156455,Torta,2,3.0,6.0,Efectivo,,2023-02-12
TXN_7063005,Torta,1,3.0,3.0,,,2023-01-18
TXN_9425096,Granizado,5,4.0,20.0,Tarjeta Crédito,Restaurante,2023-06-12
TXN_6236737,Jugo,5,3.0,15.0,Efectivo,Restaurante,2023-03-19
TXN_9691364,Galleta,3,1.0,3.0,Tarjeta Crédito,Restaurante,2023-03-02
TXN_4688280,DESCONOCIDO,1,1.5,1.5,,,2023-02-16
TXN_1770648,Sandwich,4,4.0,16.0,Tarjeta Crédito,,2023-09-30
TXN_1524602,DESCONOCIDO,3,2.0,6.0,Efectivo,Para llevar,2023-05-11
TXN_5289658,Granizado,2,4.0,8.0,Nequi/Daviplata,Para llevar,
TXN_2602732,Ensalada,4,5.0,20.0,Nequi/Daviplata,DESCONOCIDO,2023-06-09
TXN_5132482,Jugo,2,3.0,6.0,Nequi/Daviplata,Restaurante,2023-12-21
TXN_3281605,DESCONOCIDO,1,1.5,1.5,,Para llevar,2023-07-27
TXN_9969836,Galleta,5,1.0,5.0,Nequi/Daviplata,Para llevar,2023-04-06
TXN_7938279,Te,3,1.5,4.5,Efectivo,Para llevar,2023-03-17
TXN_8712307,,5,3.0,15.0,Efectivo,Restaurante,2023-04-10
TXN_8595386,Galleta,4,1.0,4.0,Tarjeta Crédito,ERROR,2023-08-04
TXN_6398450,Te,2,1.5,3.0,Nequi/Daviplata,Restaurante,2023-11-19
TXN_3042552,DESCONOCIDO,1,3.0,3.0,Efectivo,,2023-09-08
TXN_7084298,Torta,3,3.0,9.0,,Para llevar,2023-02-18
TXN_8384428,Galleta,1,1.0,1.0,Nequi/Daviplata,Restaurante,2023-08-11
TXN_6541329,Galleta,2,1.0,2.0,Efectivo,Para llevar,2023-09-28
TXN_7667139,Sandwich,3,4.0,12.0,Tarjeta Crédito,Para llevar,2023-12-05
TXN_1268811,Ensalada,1,5.0,5.0,,,2023-01-04
TXN_9190025,Te,4,1.5,6.0,Nequi/Daviplata,DESCONOCIDO,DESCONOCIDO
TXN_5056808,Jugo,1,3.0,DESCONOCIDO,Tarjeta Crédito,,2023-02-25
TXN_9191048,Torta,5,3.0,15.0,Nequi/Daviplata,ERROR,2023-09-18
TXN_5105810,Galleta,5,,5.0,DESCONOCIDO,Para llevar,2023-01-17
TXN_3272613,Galleta,2,1.0,2.0,Efectivo,,2023-03-30
TXN_3690903,Café,3,2.0,6.0,,Restaurante,2023-10-22
TXN_1938413,Granizado,4,4.0,16.0,Nequi/Daviplata,,2023-04-01
TXN_1396019,Café,4,2.0,8.0,Efectivo,Restaurante,2023-12-03
TXN_6989000,Te,2,1.5,3.0,,Para llevar,2023-02-24
TXN_4811225,Te,5,1.5,7.5,Efectivo,Para llevar,2023-11-01
TXN_2193333,Café,4,2.0,8.0,,Para llevar,2023-07-21
TXN_4564220,Te,1,1.5,1.5,Nequi/Daviplata,Para llevar,2023-05-09
TXN_5414186,Granizado,1,4.0,4.0,Tarjeta Crédito,Para llevar,2023-04-24
TXN_1740742,Te,4,1.5,6.0,Nequi/Daviplata,Restaurante,2023-10-06
TXN_2547084,Sandwich,1,4.0,4.0,Efectivo,,2023-12-16
TXN_8879936,Torta,5,3.0,15.0,,Para llevar,2023-07-25
TXN_1605677,Te,5,1.5,7.5,ERROR,,2023-01-15
TXN_6070787,Sandwich,3,4.0,12.0,,Restaurante,2023-02-26
TXN_3441457,Ensalada,2,ERROR,10.0,Nequi/Daviplata,,2023-10-20
TXN_1236759,Café,1,2.0,2.0,Tarjeta Crédito,Restaurante,2023-01-26
TXN_9239309,Ensalada,4,5.0,ERROR,ERROR,,DESCONOCIDO
TXN_7196144,Granizado,3,4.0,12.0,,,2023-03-28
TXN_3981406,Ensalada,4,5.0,20.0,,,2023-04-17
TXN_2152054,Torta,2,3.0,6.0,Nequi/Daviplata,,2023-05-11
TXN_9339037,Galleta,2,1.0,2.0,,Para llevar,2023-07-21
TXN_7308629,Ensalada,4,5.0,20.0,ERROR,Para llevar,2023-11-24
TXN_9407636,Granizado,4,4.0,16.0,Efectivo,,2023-10-01
TXN_4755860,Jugo,5,3.0,15.0,Nequi/Daviplata,Restaurante,2023-10-28
TXN_6118079,Café,1,2.0,2.0,DESCONOCIDO,Para llevar,2023-07-01
TXN_6415784,Ensalada,3,5.0,15.0,,,2023-08-16
TXN_1755817,Ensalada,5,5.0,25.0,Nequi/Daviplata,Para llevar,2023-07-17
TXN_4417326,Sandwich,3,4.0,12.0,Nequi/Daviplata,,DESCONOCIDO
TXN_2090061,Granizado,4,4.0,DESCONOCIDO,,,2023-06-23
TXN_8128656,Granizado,5,4.0,20.0,,Restaurante,2023-04-24
TXN_6714749,Sandwich,1,4.0,4.0,Tarjeta Crédito,Para llevar,2023-08-02
TXN_1103495,Jugo,1,3.0,3.0,Efectivo,Para llevar,DESCONOCIDO
TXN_8099424,Torta,4,3.0,12.0,,Para llevar,2023-04-02
TXN_5103036,Jugo,2,3.0,6.0,DESCONOCIDO,Para llevar,2023-12-04
TXN_6013024,Jugo,3,3.0,9.0,Tarjeta Crédito,Para llevar,2023-09-06
TXN_8065852,Sandwich,1,4.0,4.0,Tarjeta Crédito,Restaurante,2023-07-17
TXN_2035283,ERROR,3,4.0,12.0,,,2023-01-14
TXN_3695238,Ensalada,5,5.0,25.0,Efectivo,Para llevar,2023-04-20
TXN_1336727,Granizado,2,,8.0,,Restaurante,2023-10-18
TXN_5724548,Torta,5,3.0,15.0,,,2023-08-12
TXN_3521791,Café,1,2.0,2.0,,Para llevar,2023-06-11
TXN_2678484,Café,1,2.0,2.0,DESCONOCIDO,,2023-03-27
TXN_6696619,Torta,3,3.0,9.0,,Para llevar,2023-03-19
TXN_2734718,Te,2,1.5,3.0,,DESCONOCIDO,2023-08-16
TXN_7465693,,DESCONOCIDO,4.0,12.0,Nequi/Daviplata,,2023-09-04
TXN_8241649,Te,5,1.5,7.5,ERROR,,2023-03-15
TXN_6125646,Galleta,2,1.0,2.0,,,2023-06-12
TXN_8639973,Galleta,5,1.0,5.0,,,2023-07-06
TXN_1349640,Jugo,2,3.0,6.0,Tarjeta Crédito,Restaurante,2023-06-17
TXN_3719842,Torta,3,3.0,9.0,Efectivo,DESCONOCIDO,2023-05-05
TXN_3863940,Ensalada,2,5.0,10.0,,,2023-06-18
TXN_9660030,Torta,5,3.0,15.0,Tarjeta Crédito,Restaurante,2023-11-24
TXN_9649503,Torta,1,3.0,3.0,Tarjeta Crédito,Para llevar,2023-01-02
TXN_6618160,Te,5,1.5,7.5,Efectivo,Para llevar,2023-03-13
TXN_9121241,Sandwich,5,4.0,20.0,,Para llevar,2023-03-18
TXN_4419474,Jugo,2,3.0,6.0,,Restaurante,2023-02-04
TXN_5639485,Galleta,3,1.0,3.0,Tarjeta Crédito,,2023-07-02
TXN_9997263,Galleta,2,1.0,2.0,,,2023-03-05
TXN_4590013,Te,5,1.5,7.5,Efectivo,Para llevar,2023-04-19
TXN_4958354,Sandwich,4,DESCONOCIDO,16.0,Tarjeta Crédito,Para llevar,2023-05-01
TXN_9240476,Café,5,2.0,10.0,DESCONOCIDO,,2023-04-29
TXN_2457961,Café,2,2.0,4.0,Tarjeta Crédito,Restaurante,2023-06-08
TXN_6494145,Galleta,2,1.0,2.0,Efectivo,,2023-08-18
TXN_2142941,Galleta,5,1.0,5.0,Nequi/Daviplata,,2023-11-03
TXN_2405666,ERROR,2,3.0,6.0,Efectivo,Para llevar,2023-04-20
TXN_4125871,Jugo,4,3.0,12.0,,,2023-12-16
TXN_7102166,Café,4,2.0,8.0,,,2023-12-08
TXN_1492585,Sandwich,ERROR,4.0,12.0,Efectivo,Para llevar,2023-01-17
TXN_2208949,Torta,4,3.0,12.0,Efectivo,Para llevar,2023-08-05
TXN_9815454,Jugo,5,3.0,15.0,Nequi/Daviplata,,2023-12-05
TXN_6806968,Galleta,4,1.0,4.0,Efectivo,Para llevar,2023-07-03
TXN_3751420,Sandwich,5,4.0,20.0,,Para llevar,2023-11-20
TXN_3439155,Ensalada,3,5.0,15.0,,Para llevar,2023-07-30
TXN_5564198,Torta,4,3.0,12.0,Efectivo,,2023-06-06
TXN_3446643,Granizado,1,4.0,4.0,,,2023-06-01
TXN_1770073,Galleta,2,1.0,2.0,,Para llevar,2023-12-03
TXN_7328209,Sandwich,3,4.0,12.0,Tarjeta Crédito,,2023-03-01
TXN_4252608,Jugo,3,3.0,9.0,Tarjeta Crédito,Restaurante,2023-08-23
TXN_7221831,Café,3,2.0,6.0,Tarjeta Crédito,ERROR,2023-03-26
TXN_4548565,Jugo,4,3.0,12.0,,Restaurante,2023-02-17
TXN_7400015,Jugo,4,ERROR,12.0,Efectivo,,2023-01-27
TXN_4749986,Te,5,1.5,7.5,,Para llevar,2023-05-26
TXN_1917336,Sandwich,3,4.0,12.0,Efectivo,Restaurante,2023-04-12
TXN_5238755,Galleta,3,1.0,3.0,DESCONOCIDO,Para llevar,2023-06-01
TXN_1822234,Ensalada,2,ERROR,10.0,Efectivo,,2023-10-15
TXN_1342487,Jugo,3,3.0,9.0,Tarjeta Crédito,,2023-09-21
TXN_7413282,Torta,5,3.0,15.0,,,2023-10-13
TXN_5713298,Granizado,2,4.0,8.0,Tarjeta Crédito,,2023-07-14
TXN_3045673,Granizado,3,4.0,12.0,Nequi/Daviplata,,2023-06-24
TXN_2662720,Jugo,5,3.0,15.0,,,2023-09-18
TXN_8966922,Jugo,4,3.0,12.0,,Para llevar,2023-11-10
TXN_7311815,Galleta,4,1.0,4.0,,Para llevar,2023-05-11
TXN_8211198,Jugo,3,3.0,9.0,Tarjeta Crédito,,2023-01-24
TXN_6476719,Jugo,5,3.0,15.0,Efectivo,Para llevar,2023-06-04
TXN_1556480,Te,5,1.5,,,,2023-02-06
TXN_3009994,DESCONOCIDO,5,1.0,5.0,Tarjeta Crédito,Restaurante,2023-09-13
TXN_8992377,Torta,4,,12.0,Tarjeta Crédito,Para llevar,2023-07-12
TXN_5504130,Torta,3,3.0,9.0,DESCONOCIDO,,2023-06-24
TXN_7153455,Café,4,2.0,8.0,Nequi/Daviplata,Para llevar,2023-07-02
TXN_8821579,Granizado,4,4.0,16.0,,Para llevar,2023-12-06
TXN_6873127,Galleta,1,1.0,1.0,DESCONOCIDO,Restaurante,2023-02-02
TXN_9923952,Galleta,4,1.0,4.0,,Para llevar,2023-08-08
TXN_7383137,Café,2,2.0,4.0,Tarjeta Crédito,Restaurante,2023-12-02
TXN_4766317,Galleta,2,1.0,2.0,,Para llevar,2023-09-23
TXN_6335297,Torta,3,3.0,9.0,,,2023-10-16
TXN_9334593,Sandwich,3,4.0,12.0,Efectivo,,2023-04-23
TXN_2441029,Torta,5,3.0,15.0,Efectivo,Restaurante,2023-05-18
TXN_8260461,Galleta,2,ERROR,2.0,Nequi/Daviplata,,2023-10-29
TXN_4801947,Jugo,1,3.0,3.0,Nequi/Daviplata,Para llevar,2023-01-01
TXN_4323120,Café,5,2.0,10.0,,,2023-08-29
TXN_5947264,Ensalada,1,5.0,5.0,,Restaurante,2023-03-07
TXN_9072628,Ensalada,4,5.0,20.0,Nequi/Daviplata,ERROR,2023-12-29
TXN_8282744,Te,2,1.5,3.0,,Para llevar,2023-06-16
TXN_2547156,Galleta,3,1.0,3.0,Nequi/Daviplata,Para llevar,2023-08-18
TXN_2428781,Ensalada,ERROR,5.0,DESCONOCIDO,,Restaurante,2023-05-09
TXN_8621278,Ensalada,2,5.0,10.0,Efectivo,Para llevar,2023-02-01
TXN_2616353,Granizado,3,4.0,12.0,Efectivo,Para llevar,2023-06-24
TXN_9731999,Sandwich,ERROR,4.0,16.0,,Para llevar,2023-11-26
TXN_3608237,Ensalada,1,5.0,5.0,Nequi/Daviplata,Para llevar,2023-11-26
TXN_2423167,Torta,3,3.0,9.0,Nequi/Daviplata,Para llevar,2023-06-29
TXN_5742202,Ensalada,2,5.0,10.0,Efectivo,Para llevar,DESCONOCIDO
TXN_6695451,Ensalada,1,5.0,5.0,Tarjeta Crédito,ERROR,2023-07-28
TXN_6098702,Café,3,2.0,6.0,Tarjeta Crédito,ERROR,2023-10-15
TXN_8972184,Jugo,ERROR,3.0,12.0,,,2023-08-17
TXN_2010507,Torta,3,3.0,9.0,,,2023-05-23
TXN_1390754,Torta,2,3.0,6.0,,Para llevar,2023-11-08
